"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 10547214, SEN S/N: 10547214)"	"Acoplador separado (LGR S/N: 10547214, SEN S/N: 10547214)"	"Acoplador adjunto (LGR S/N: 10547214, SEN S/N: 10547214)"	"Host conectado (LGR S/N: 10547214, SEN S/N: 10547214)"	"Parado (LGR S/N: 10547214, SEN S/N: 10547214)"	"Final de archivo (LGR S/N: 10547214, SEN S/N: 10547214)"					
88	17/06/20	01:00:00	17.677					
89	17/06/20	02:00:00	18.057					
90	17/06/20	03:00:00	16.463					
91	17/06/20	04:00:00	16.630					
92	17/06/20	05:00:00	16.677					
93	17/06/20	06:00:00	16.844					
94	17/06/20	07:00:00	16.844					
95	17/06/20	08:00:00	16.987					
96	17/06/20	09:00:00	16.892					
97	17/06/20	10:00:00	16.868					
98	17/06/20	11:00:00	16.963					
99	17/06/20	12:00:00	17.296					
100	17/06/20	13:00:00	17.891					
101	17/06/20	14:00:00	17.629					
102	17/06/20	15:00:00	17.938					
103	17/06/20	16:00:00	17.296					
104	17/06/20	17:00:00	16.725					
105	17/06/20	18:00:00	16.773					
106	17/06/20	19:00:00	16.868					
107	17/06/20	20:00:00	17.058					
108	17/06/20	21:00:00	17.344					
109	17/06/20	22:00:00	17.249					
110	17/06/20	23:00:00	17.938					
111	18/06/20	00:00:00	19.508					
112	18/06/20	01:00:00	18.604					
113	18/06/20	02:00:00	18.010					
114	18/06/20	03:00:00	18.628					
115	18/06/20	04:00:00	18.010					
116	18/06/20	05:00:00	17.368					
117	18/06/20	06:00:00	17.225					
118	18/06/20	07:00:00	16.939					
119	18/06/20	08:00:00	17.177					
120	18/06/20	09:00:00	17.034					
121	18/06/20	10:00:00	17.272					
122	18/06/20	11:00:00	16.915					
123	18/06/20	12:00:00	17.867					
124	18/06/20	13:00:00	18.343					
125	18/06/20	14:00:00	17.915					
126	18/06/20	15:00:00	17.938					
127	18/06/20	16:00:00	16.796					
128	18/06/20	17:00:00	16.820					
129	18/06/20	18:00:00	16.820					
130	18/06/20	19:00:00	16.820					
131	18/06/20	20:00:00	17.153					
132	18/06/20	21:00:00	17.320					
133	18/06/20	22:00:00	17.201					
134	18/06/20	23:00:00	17.748					
135	19/06/20	00:00:00	19.460					
136	19/06/20	01:00:00	18.723					
137	19/06/20	02:00:00	19.294					
138	19/06/20	03:00:00	18.366					
139	19/06/20	04:00:00	17.249					
140	19/06/20	05:00:00	16.939					
141	19/06/20	06:00:00	16.868					
142	19/06/20	07:00:00	16.820					
143	19/06/20	08:00:00	16.868					
144	19/06/20	09:00:00	17.011					
145	19/06/20	10:00:00	17.034					
146	19/06/20	11:00:00	16.915					
147	19/06/20	12:00:00	17.201					
148	19/06/20	13:00:00	18.295					
149	19/06/20	14:00:00	18.438					
150	19/06/20	15:00:00	16.915					
151	19/06/20	16:00:00	16.868					
152	19/06/20	17:00:00	16.677					
153	19/06/20	18:00:00	16.701					
154	19/06/20	19:00:00	16.868					
155	19/06/20	20:00:00	16.939					
156	19/06/20	21:00:00	17.153					
157	19/06/20	22:00:00	17.320					
158	19/06/20	23:00:00	17.296					
159	20/06/20	00:00:00	18.675					
160	20/06/20	01:00:00	19.365					
161	20/06/20	02:00:00	19.175					
162	20/06/20	03:00:00	17.653					
163	20/06/20	04:00:00	16.915					
164	20/06/20	05:00:00	16.963					
165	20/06/20	06:00:00	17.011					
166	20/06/20	07:00:00	17.082					
167	20/06/20	08:00:00	16.844					
168	20/06/20	09:00:00	16.725					
169	20/06/20	10:00:00	16.749					
170	20/06/20	11:00:00	16.725					
171	20/06/20	12:00:00	16.701					
172	20/06/20	13:00:00	16.725					
173	20/06/20	14:00:00	17.106					
174	20/06/20	15:00:00	17.819					
175	20/06/20	16:00:00	17.915					
176	20/06/20	17:00:00	17.344					
177	20/06/20	18:00:00	17.249					
178	20/06/20	19:00:00	17.082					
179	20/06/20	20:00:00	16.820					
180	20/06/20	21:00:00	16.796					
181	20/06/20	22:00:00	16.963					
182	20/06/20	23:00:00	17.867					
183	21/06/20	00:00:00	17.605					
184	21/06/20	01:00:00	18.152					
185	21/06/20	02:00:00	20.507					
186	21/06/20	03:00:00	17.130					
187	21/06/20	04:00:00	16.939					
188	21/06/20	05:00:00	16.820					
189	21/06/20	06:00:00	16.796					
190	21/06/20	07:00:00	16.963					
191	21/06/20	08:00:00	16.963					
192	21/06/20	09:00:00	16.987					
193	21/06/20	10:00:00	16.915					
194	21/06/20	11:00:00	17.058					
195	21/06/20	12:00:00	16.868					
196	21/06/20	13:00:00	16.987					
197	21/06/20	14:00:00	17.225					
198	21/06/20	15:00:00	18.343					
199	21/06/20	16:00:00	18.295					
200	21/06/20	17:00:00	18.152					
201	21/06/20	18:00:00	17.724					
202	21/06/20	19:00:00	17.011					
203	21/06/20	20:00:00	17.058					
204	21/06/20	21:00:00	17.034					
205	21/06/20	22:00:00	17.201					
206	21/06/20	23:00:00	17.082					
207	22/06/20	00:00:00	17.344					
208	22/06/20	01:00:00	18.580					
209	22/06/20	02:00:00	19.056					
210	22/06/20	03:00:00	19.032					
211	22/06/20	04:00:00	17.867					
212	22/06/20	05:00:00	17.082					
213	22/06/20	06:00:00	17.058					
214	22/06/20	07:00:00	16.915					
215	22/06/20	08:00:00	16.892					
216	22/06/20	09:00:00	16.963					
217	22/06/20	10:00:00	16.963					
218	22/06/20	11:00:00	16.915					
219	22/06/20	12:00:00	16.915					
220	22/06/20	13:00:00	16.892					
221	22/06/20	14:00:00	16.915					
222	22/06/20	15:00:00	18.224					
223	22/06/20	16:00:00	18.414					
224	22/06/20	17:00:00	17.915					
225	22/06/20	18:00:00	17.534					
226	22/06/20	19:00:00	16.963					
227	22/06/20	20:00:00	16.987					
228	22/06/20	21:00:00	16.892					
229	22/06/20	22:00:00	16.939					
230	22/06/20	23:00:00	16.915					
231	23/06/20	00:00:00	17.201					
232	23/06/20	01:00:00	17.415					
233	23/06/20	02:00:00	17.534					
234	23/06/20	03:00:00	17.938					
235	23/06/20	04:00:00	18.937					
236	23/06/20	05:00:00	17.653					
237	23/06/20	06:00:00	17.344					
238	23/06/20	07:00:00	16.963					
239	23/06/20	08:00:00	16.939					
240	23/06/20	09:00:00	17.106					
241	23/06/20	10:00:00	17.082					
242	23/06/20	11:00:00	17.034					
243	23/06/20	12:00:00	17.082					
244	23/06/20	13:00:00	16.963					
245	23/06/20	14:00:00	16.963					
246	23/06/20	15:00:00	17.486					
247	23/06/20	16:00:00	18.438					
248	23/06/20	17:00:00	18.152					
249	23/06/20	18:00:00	18.343					
250	23/06/20	19:00:00	16.987					
251	23/06/20	20:00:00	17.058					
252	23/06/20	21:00:00	17.106					
253	23/06/20	22:00:00	17.177					
254	23/06/20	23:00:00	17.344					
255	24/06/20	00:00:00	17.391					
256	24/06/20	01:00:00	17.296					
257	24/06/20	02:00:00	17.510					
258	24/06/20	03:00:00	18.675					
259	24/06/20	04:00:00	18.580					
260	24/06/20	05:00:00	19.032					
261	24/06/20	06:00:00	17.915					
262	24/06/20	07:00:00	17.153					
263	24/06/20	08:00:00	17.201					
264	24/06/20	09:00:00	17.201					
265	24/06/20	10:00:00	17.296					
266	24/06/20	11:00:00	17.296					
267	24/06/20	12:00:00	17.368					
268	24/06/20	13:00:00	17.153					
269	24/06/20	14:00:00	17.724					
270	24/06/20	15:00:00	17.724					
271	24/06/20	16:00:00	18.604					
272	24/06/20	17:00:00	17.915					
273	24/06/20	18:00:00	17.724					
274	24/06/20	19:00:00	17.510					
275	24/06/20	20:00:00	17.320					
276	24/06/20	21:00:00	17.344					
277	24/06/20	22:00:00	17.819					
278	24/06/20	23:00:00	17.748					
279	25/06/20	00:00:00	18.414					
280	25/06/20	01:00:00	18.533					
281	25/06/20	02:00:00	18.818					
282	25/06/20	03:00:00	19.103					
283	25/06/20	04:00:00	19.175					
284	25/06/20	05:00:00	18.723					
285	25/06/20	06:00:00	17.796					
286	25/06/20	07:00:00	17.177					
287	25/06/20	08:00:00	17.034					
288	25/06/20	09:00:00	17.034					
289	25/06/20	10:00:00	17.344					
290	25/06/20	11:00:00	17.344					
291	25/06/20	12:00:00	17.296					
292	25/06/20	13:00:00	17.249					
293	25/06/20	14:00:00	16.987					
294	25/06/20	15:00:00	17.249					
295	25/06/20	16:00:00	18.485					
296	25/06/20	17:00:00	19.579					
297	25/06/20	18:00:00	18.010					
298	25/06/20	19:00:00	16.844					
299	25/06/20	20:00:00	16.915					
300	25/06/20	21:00:00	17.034					
301	25/06/20	22:00:00	17.201					
302	25/06/20	23:00:00	17.415					
303	26/06/20	00:00:00	17.582					
304	26/06/20	01:00:00	17.915					
305	26/06/20	02:00:00	18.771					
306	26/06/20	03:00:00	18.438					
307	26/06/20	04:00:00	17.677					
308	26/06/20	05:00:00	17.605					
309	26/06/20	06:00:00	17.225					
310	26/06/20	07:00:00	17.510					
311	26/06/20	08:00:00	17.439					
312	26/06/20	09:00:00	17.058					
313	26/06/20	10:00:00	17.011					
314	26/06/20	11:00:00	17.153					
315	26/06/20	12:00:00	16.939					
316	26/06/20	13:00:00	17.153					
317	26/06/20	14:00:00	16.915					
318	26/06/20	15:00:00	17.058					
319	26/06/20	16:00:00	16.915					
320	26/06/20	17:00:00	18.628					
321	26/06/20	18:00:00	18.105					
322	26/06/20	19:00:00	17.225					
323	26/06/20	20:00:00	16.915					
324	26/06/20	21:00:00	16.796					
325	26/06/20	22:00:00	17.106					
326	26/06/20	23:00:00	17.249					
327	27/06/20	00:00:00	17.534					
328	27/06/20	01:00:00	17.605					
329	27/06/20	02:00:00	17.320					
330	27/06/20	03:00:00	17.391					
331	27/06/20	04:00:00	18.057					
332	27/06/20	05:00:00	17.558					
333	27/06/20	06:00:00	17.249					
334	27/06/20	07:00:00	17.439					
335	27/06/20	08:00:00	17.249					
336	27/06/20	09:00:00	17.011					
337	27/06/20	10:00:00	16.868					
338	27/06/20	11:00:00	17.272					
339	27/06/20	12:00:00	17.249					
340	27/06/20	13:00:00	17.344					
341	27/06/20	14:00:00	17.058					
342	27/06/20	15:00:00	17.082					
343	27/06/20	16:00:00	17.177					
344	27/06/20	17:00:00	17.011					
345	27/06/20	18:00:00	18.580					
346	27/06/20	19:00:00	18.390					
347	27/06/20	20:00:00	16.939					
