"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 10547212, SEN S/N: 10547212)"	"Acoplador separado (LGR S/N: 10547212, SEN S/N: 10547212)"	"Acoplador adjunto (LGR S/N: 10547212, SEN S/N: 10547212)"	"Host conectado (LGR S/N: 10547212, SEN S/N: 10547212)"	"Parado (LGR S/N: 10547212, SEN S/N: 10547212)"	"Final de archivo (LGR S/N: 10547212, SEN S/N: 10547212)"				
5628	17/06/20	01:00:00	19.103					
5629	17/06/20	02:00:00	18.985					
5630	17/06/20	03:00:00	18.985					
5631	17/06/20	04:00:00	18.889					
5632	17/06/20	05:00:00	18.961					
5633	17/06/20	06:00:00	18.794					
5634	17/06/20	07:00:00	18.485					
5635	17/06/20	08:00:00	18.628					
5636	17/06/20	09:00:00	18.818					
5637	17/06/20	10:00:00	18.866					
5638	17/06/20	11:00:00	18.937					
5639	17/06/20	12:00:00	18.985					
5640	17/06/20	13:00:00	18.675					
5641	17/06/20	14:00:00	18.794					
5642	17/06/20	15:00:00	18.771					
5643	17/06/20	16:00:00	18.913					
5644	17/06/20	17:00:00	19.056					
5645	17/06/20	18:00:00	19.080					
5646	17/06/20	19:00:00	19.151					
5647	17/06/20	20:00:00	19.199					
5648	17/06/20	21:00:00	19.389					
5649	17/06/20	22:00:00	19.389					
5650	17/06/20	23:00:00	19.436					
5651	18/06/20	00:00:00	19.865					
5652	18/06/20	01:00:00	20.007					
5653	18/06/20	02:00:00	20.031					
5654	18/06/20	03:00:00	19.579					
5655	18/06/20	04:00:00	19.103					
5656	18/06/20	05:00:00	19.389					
5657	18/06/20	06:00:00	19.008					
5658	18/06/20	07:00:00	18.961					
5659	18/06/20	08:00:00	19.032					
5660	18/06/20	09:00:00	19.365					
5661	18/06/20	10:00:00	18.913					
5662	18/06/20	11:00:00	19.080					
5663	18/06/20	12:00:00	19.151					
5664	18/06/20	13:00:00	19.841					
5665	18/06/20	14:00:00	20.246					
5666	18/06/20	15:00:00	19.103					
5667	18/06/20	16:00:00	19.389					
5668	18/06/20	17:00:00	19.651					
5669	18/06/20	18:00:00	19.698					
5670	18/06/20	19:00:00	19.698					
5671	18/06/20	20:00:00	19.008					
5672	18/06/20	21:00:00	18.889					
5673	18/06/20	22:00:00	19.603					
5674	18/06/20	23:00:00	20.150					
5675	19/06/20	00:00:00	20.555					
5676	19/06/20	01:00:00	20.531					
5677	19/06/20	02:00:00	20.365					
5678	19/06/20	03:00:00	20.365					
5679	19/06/20	04:00:00	20.174					
5680	19/06/20	05:00:00	19.865					
5681	19/06/20	06:00:00	19.555					
5682	19/06/20	07:00:00	19.674					
5683	19/06/20	08:00:00	20.555					
5684	19/06/20	09:00:00	19.103					
5685	19/06/20	10:00:00	19.151					
5686	19/06/20	11:00:00	19.460					
5687	19/06/20	12:00:00	20.174					
5688	19/06/20	13:00:00	20.269					
5689	19/06/20	14:00:00	20.198					
5690	19/06/20	15:00:00	20.246					
5691	19/06/20	16:00:00	20.174					
5692	19/06/20	17:00:00	19.888					
5693	19/06/20	18:00:00	19.722					
5694	19/06/20	19:00:00	19.389					
