"#"	"Date"	"Heure, GMT+01:00"	"Temp., °C (LGR S/N: 10956556, SEN S/N: 10956556)"	"Coupleur détaché (LGR S/N: 10956556, SEN S/N: 10956556)"	"Coupleur attaché (LGR S/N: 10956556, SEN S/N: 10956556)"	"Hôte connecté (LGR S/N: 10956556, SEN S/N: 10956556)"	"Arrêté (LGR S/N: 10956556, SEN S/N: 10956556)"	"Fin de fichier (LGR S/N: 10956556, SEN S/N: 10956556)"
1	13/01/20	12:00:00	15.008	Enregistré				
2	13/01/20	13:00:00	15.008					
3	13/01/20	14:00:00	15.008					
4	13/01/20	15:00:00	15.031					
5	13/01/20	16:00:00	15.031					
6	13/01/20	17:00:00	15.008					
7	13/01/20	18:00:00	15.008					
8	13/01/20	19:00:00	14.960					
9	13/01/20	20:00:00	14.936					
10	13/01/20	21:00:00	14.936					
11	13/01/20	22:00:00	14.960					
12	13/01/20	23:00:00	14.936					
13	14/01/20	00:00:00	14.936					
14	14/01/20	01:00:00	14.936					
15	14/01/20	02:00:00	14.936					
16	14/01/20	03:00:00	14.936					
17	14/01/20	04:00:00	14.936					
18	14/01/20	05:00:00	14.960					
19	14/01/20	06:00:00	14.960					
20	14/01/20	07:00:00	14.984					
21	14/01/20	08:00:00	14.984					
22	14/01/20	09:00:00	14.984					
23	14/01/20	10:00:00	14.984					
24	14/01/20	11:00:00	14.984					
25	14/01/20	12:00:00	14.960					
26	14/01/20	13:00:00	14.960					
27	14/01/20	14:00:00	14.936					
28	14/01/20	15:00:00	14.936					
29	14/01/20	16:00:00	14.960					
30	14/01/20	17:00:00	14.960					
31	14/01/20	18:00:00	14.960					
32	14/01/20	19:00:00	14.960					
33	14/01/20	20:00:00	14.960					
34	14/01/20	21:00:00	14.936					
35	14/01/20	22:00:00	14.936					
36	14/01/20	23:00:00	14.936					
37	15/01/20	00:00:00	14.936					
38	15/01/20	01:00:00	14.936					
39	15/01/20	02:00:00	14.960					
40	15/01/20	03:00:00	14.960					
41	15/01/20	04:00:00	14.960					
42	15/01/20	05:00:00	14.936					
43	15/01/20	06:00:00	14.960					
44	15/01/20	07:00:00	14.936					
45	15/01/20	08:00:00	14.936					
46	15/01/20	09:00:00	14.960					
47	15/01/20	10:00:00	14.960					
48	15/01/20	11:00:00	14.960					
49	15/01/20	12:00:00	14.960					
50	15/01/20	13:00:00	14.960					
51	15/01/20	14:00:00	14.936					
52	15/01/20	15:00:00	14.936					
53	15/01/20	16:00:00	14.936					
54	15/01/20	17:00:00	14.936					
55	15/01/20	18:00:00	14.936					
56	15/01/20	19:00:00	14.936					
57	15/01/20	20:00:00	14.936					
58	15/01/20	21:00:00	14.936					
59	15/01/20	22:00:00	14.936					
60	15/01/20	23:00:00	14.936					
61	16/01/20	00:00:00	14.912					
62	16/01/20	01:00:00	14.912					
63	16/01/20	02:00:00	14.912					
64	16/01/20	03:00:00	14.936					
65	16/01/20	04:00:00	14.936					
66	16/01/20	05:00:00	14.936					
67	16/01/20	06:00:00	14.864					
68	16/01/20	07:00:00	14.888					
69	16/01/20	08:00:00	14.912					
70	16/01/20	09:00:00	14.936					
71	16/01/20	10:00:00	14.960					
72	16/01/20	11:00:00	14.960					
73	16/01/20	12:00:00	14.960					
74	16/01/20	13:00:00	14.864					
75	16/01/20	14:00:00	14.840					
76	16/01/20	15:00:00	14.888					
77	16/01/20	16:00:00	14.864					
78	16/01/20	17:00:00	14.864					
79	16/01/20	18:00:00	14.864					
80	16/01/20	19:00:00	14.888					
81	16/01/20	20:00:00	14.936					
82	16/01/20	21:00:00	14.912					
83	16/01/20	22:00:00	14.936					
84	16/01/20	23:00:00	14.960					
85	17/01/20	00:00:00	14.960					
86	17/01/20	01:00:00	14.960					
87	17/01/20	02:00:00	14.984					
88	17/01/20	03:00:00	14.984					
89	17/01/20	04:00:00	14.984					
90	17/01/20	05:00:00	14.984					
91	17/01/20	06:00:00	14.984					
92	17/01/20	07:00:00	14.960					
93	17/01/20	08:00:00	14.960					
94	17/01/20	09:00:00	14.960					
95	17/01/20	10:00:00	14.960					
96	17/01/20	11:00:00	14.960					
97	17/01/20	12:00:00	14.960					
98	17/01/20	13:00:00	14.984					
99	17/01/20	14:00:00	14.984					
100	17/01/20	15:00:00	14.984					
101	17/01/20	16:00:00	14.984					
102	17/01/20	17:00:00	14.984					
103	17/01/20	18:00:00	14.984					
104	17/01/20	19:00:00	15.008					
105	17/01/20	20:00:00	15.031					
106	17/01/20	21:00:00	15.031					
107	17/01/20	22:00:00	15.031					
108	17/01/20	23:00:00	15.031					
109	18/01/20	00:00:00	15.031					
110	18/01/20	01:00:00	15.008					
111	18/01/20	02:00:00	14.984					
112	18/01/20	03:00:00	15.008					
113	18/01/20	04:00:00	14.984					
114	18/01/20	05:00:00	14.984					
115	18/01/20	06:00:00	14.984					
116	18/01/20	07:00:00	14.960					
117	18/01/20	08:00:00	14.960					
118	18/01/20	09:00:00	14.960					
119	18/01/20	10:00:00	14.936					
120	18/01/20	11:00:00	14.936					
121	18/01/20	12:00:00	14.936					
122	18/01/20	13:00:00	14.960					
123	18/01/20	14:00:00	14.960					
124	18/01/20	15:00:00	14.960					
125	18/01/20	16:00:00	14.960					
126	18/01/20	17:00:00	14.960					
127	18/01/20	18:00:00	14.960					
128	18/01/20	19:00:00	14.960					
129	18/01/20	20:00:00	14.936					
130	18/01/20	21:00:00	14.936					
131	18/01/20	22:00:00	14.936					
132	18/01/20	23:00:00	14.912					
133	19/01/20	00:00:00	14.912					
134	19/01/20	01:00:00	14.912					
135	19/01/20	02:00:00	14.912					
136	19/01/20	03:00:00	14.888					
137	19/01/20	04:00:00	14.888					
138	19/01/20	05:00:00	14.888					
139	19/01/20	06:00:00	14.888					
140	19/01/20	07:00:00	14.864					
141	19/01/20	08:00:00	14.864					
142	19/01/20	09:00:00	14.864					
143	19/01/20	10:00:00	14.864					
144	19/01/20	11:00:00	14.840					
145	19/01/20	12:00:00	14.840					
146	19/01/20	13:00:00	14.840					
147	19/01/20	14:00:00	14.840					
148	19/01/20	15:00:00	14.840					
149	19/01/20	16:00:00	14.840					
150	19/01/20	17:00:00	14.840					
151	19/01/20	18:00:00	14.816					
152	19/01/20	19:00:00	14.792					
153	19/01/20	20:00:00	14.792					
154	19/01/20	21:00:00	14.768					
155	19/01/20	22:00:00	14.768					
156	19/01/20	23:00:00	14.768					
157	20/01/20	00:00:00	14.745					
158	20/01/20	01:00:00	14.745					
159	20/01/20	02:00:00	14.745					
160	20/01/20	03:00:00	14.721					
161	20/01/20	04:00:00	14.721					
162	20/01/20	05:00:00	14.745					
163	20/01/20	06:00:00	14.745					
164	20/01/20	07:00:00	14.745					
165	20/01/20	08:00:00	14.745					
166	20/01/20	09:00:00	14.745					
167	20/01/20	10:00:00	14.745					
168	20/01/20	11:00:00	14.745					
169	20/01/20	12:00:00	14.745					
170	20/01/20	13:00:00	14.745					
171	20/01/20	14:00:00	14.745					
172	20/01/20	15:00:00	14.745					
173	20/01/20	16:00:00	14.745					
174	20/01/20	17:00:00	14.745					
175	20/01/20	18:00:00	14.745					
176	20/01/20	19:00:00	14.745					
177	20/01/20	20:00:00	14.745					
178	20/01/20	21:00:00	14.721					
179	20/01/20	22:00:00	14.721					
180	20/01/20	23:00:00	14.697					
181	21/01/20	00:00:00	14.697					
182	21/01/20	01:00:00	14.697					
183	21/01/20	02:00:00	14.673					
184	21/01/20	03:00:00	14.673					
185	21/01/20	04:00:00	14.673					
186	21/01/20	05:00:00	14.673					
187	21/01/20	06:00:00	14.649					
188	21/01/20	07:00:00	14.649					
189	21/01/20	08:00:00	14.673					
190	21/01/20	09:00:00	14.673					
191	21/01/20	10:00:00	14.673					
192	21/01/20	11:00:00	14.673					
193	21/01/20	12:00:00	14.673					
194	21/01/20	13:00:00	14.673					
195	21/01/20	14:00:00	14.649					
