"#"	"Date"	"Heure, GMT+01:00"	"Temp., °C (LGR S/N: 20481172, SEN S/N: 20481172)"	"Coupleur détaché (LGR S/N: 20481172, SEN S/N: 20481172)"	"Coupleur attaché (LGR S/N: 20481172, SEN S/N: 20481172)"	"Hôte connecté (LGR S/N: 20481172, SEN S/N: 20481172)"	"Arrêté (LGR S/N: 20481172, SEN S/N: 20481172)"	"Fin de fichier (LGR S/N: 20481172, SEN S/N: 20481172)"
1	13/01/20	11:00:00	14.912	Enregistré				
2	13/01/20	12:00:00	14.936					
3	13/01/20	13:00:00	14.936					
4	13/01/20	14:00:00	14.936					
5	13/01/20	15:00:00	14.960					
6	13/01/20	16:00:00	14.960					
7	13/01/20	17:00:00	14.960					
8	13/01/20	18:00:00	14.960					
9	13/01/20	19:00:00	14.960					
10	13/01/20	20:00:00	14.960					
11	13/01/20	21:00:00	14.960					
12	13/01/20	22:00:00	14.936					
13	13/01/20	23:00:00	14.936					
14	14/01/20	00:00:00	14.936					
15	14/01/20	01:00:00	14.936					
16	14/01/20	02:00:00	14.936					
17	14/01/20	03:00:00	14.936					
18	14/01/20	04:00:00	14.936					
19	14/01/20	05:00:00	14.936					
20	14/01/20	06:00:00	14.912					
21	14/01/20	07:00:00	14.936					
22	14/01/20	08:00:00	14.936					
23	14/01/20	09:00:00	14.960					
24	14/01/20	10:00:00	14.960					
25	14/01/20	11:00:00	14.960					
26	14/01/20	12:00:00	14.984					
27	14/01/20	13:00:00	14.984					
28	14/01/20	14:00:00	14.984					
29	14/01/20	15:00:00	15.008					
30	14/01/20	16:00:00	15.008					
31	14/01/20	17:00:00	15.031					
32	14/01/20	18:00:00	15.055					
33	14/01/20	19:00:00	15.055					
34	14/01/20	20:00:00	15.079					
35	14/01/20	21:00:00	15.079					
36	14/01/20	22:00:00	15.079					
37	14/01/20	23:00:00	15.079					
38	15/01/20	00:00:00	15.103					
39	15/01/20	01:00:00	15.103					
40	15/01/20	02:00:00	15.103					
41	15/01/20	03:00:00	15.127					
42	15/01/20	04:00:00	15.103					
43	15/01/20	05:00:00	15.079					
44	15/01/20	06:00:00	15.079					
45	15/01/20	07:00:00	15.079					
46	15/01/20	08:00:00	15.055					
47	15/01/20	09:00:00	15.079					
48	15/01/20	10:00:00	15.079					
49	15/01/20	11:00:00	15.079					
50	15/01/20	12:00:00	15.079					
51	15/01/20	13:00:00	15.079					
52	15/01/20	14:00:00	15.079					
53	15/01/20	15:00:00	15.079					
54	15/01/20	16:00:00	15.055					
55	15/01/20	17:00:00	15.031					
56	15/01/20	18:00:00	15.031					
57	15/01/20	19:00:00	15.031					
58	15/01/20	20:00:00	15.031					
59	15/01/20	21:00:00	15.031					
60	15/01/20	22:00:00	15.031					
61	15/01/20	23:00:00	15.008					
62	16/01/20	00:00:00	14.984					
63	16/01/20	01:00:00	14.960					
64	16/01/20	02:00:00	14.984					
65	16/01/20	03:00:00	14.984					
66	16/01/20	04:00:00	14.984					
67	16/01/20	05:00:00	14.984					
68	16/01/20	06:00:00	14.984					
69	16/01/20	07:00:00	14.984					
70	16/01/20	08:00:00	15.008					
71	16/01/20	09:00:00	15.008					
72	16/01/20	10:00:00	15.031					
73	16/01/20	11:00:00	15.055					
74	16/01/20	12:00:00	15.079					
75	16/01/20	13:00:00	15.055					
76	16/01/20	14:00:00	14.984					
77	16/01/20	15:00:00	14.984					
78	16/01/20	16:00:00	15.031					
79	16/01/20	17:00:00	15.055					
80	16/01/20	18:00:00	15.055					
81	16/01/20	19:00:00	15.055					
82	16/01/20	20:00:00	15.031					
83	16/01/20	21:00:00	15.055					
84	16/01/20	22:00:00	15.055					
85	16/01/20	23:00:00	15.031					
86	17/01/20	00:00:00	15.008					
87	17/01/20	01:00:00	15.008					
88	17/01/20	02:00:00	15.008					
89	17/01/20	03:00:00	15.008					
90	17/01/20	04:00:00	15.008					
91	17/01/20	05:00:00	15.008					
92	17/01/20	06:00:00	15.008					
93	17/01/20	07:00:00	15.008					
94	17/01/20	08:00:00	15.031					
95	17/01/20	09:00:00	15.008					
96	17/01/20	10:00:00	14.984					
97	17/01/20	11:00:00	14.984					
98	17/01/20	12:00:00	14.984					
99	17/01/20	13:00:00	14.984					
100	17/01/20	14:00:00	14.984					
101	17/01/20	15:00:00	14.984					
102	17/01/20	16:00:00	14.984					
103	17/01/20	17:00:00	14.960					
104	17/01/20	18:00:00	14.960					
105	17/01/20	19:00:00	14.936					
106	17/01/20	20:00:00	14.936					
107	17/01/20	21:00:00	14.912					
108	17/01/20	22:00:00	14.912					
109	17/01/20	23:00:00	14.912					
110	18/01/20	00:00:00	14.912					
111	18/01/20	01:00:00	14.912					
112	18/01/20	02:00:00	14.912					
113	18/01/20	03:00:00	14.936					
114	18/01/20	04:00:00	14.912					
115	18/01/20	05:00:00	14.912					
116	18/01/20	06:00:00	14.888					
117	18/01/20	07:00:00	14.912					
118	18/01/20	08:00:00	14.888					
119	18/01/20	09:00:00	14.888					
120	18/01/20	10:00:00	14.864					
121	18/01/20	11:00:00	14.864					
122	18/01/20	12:00:00	14.864					
123	18/01/20	13:00:00	14.840					
124	18/01/20	14:00:00	14.840					
125	18/01/20	15:00:00	14.816					
126	18/01/20	16:00:00	14.840					
127	18/01/20	17:00:00	14.816					
128	18/01/20	18:00:00	14.840					
129	18/01/20	19:00:00	14.816					
130	18/01/20	20:00:00	14.816					
131	18/01/20	21:00:00	14.792					
132	18/01/20	22:00:00	14.792					
