#	Date	Time	temp
1	14/11/2016	14:00:00	15.939
2	14/11/2016	16:00:00	15.963
3	14/11/2016	18:00:00	15.939
4	14/11/2016	20:00:00	15.915
5	14/11/2016	22:00:00	15.867
6	15/11/2016	00:00:00	15.867
7	15/11/2016	02:00:00	15.748
8	15/11/2016	04:00:00	15.748
9	15/11/2016	06:00:00	15.772
10	15/11/2016	08:00:00	15.151
11	15/11/2016	10:00:00	15.366
12	15/11/2016	12:00:00	15.605
13	15/11/2016	14:00:00	15.509
14	15/11/2016	16:00:00	15.175
15	15/11/2016	18:00:00	15.175
16	15/11/2016	20:00:00	14.912
17	15/11/2016	22:00:00	15.008
18	16/11/2016	00:00:00	14.864
19	16/11/2016	02:00:00	14.577
20	16/11/2016	04:00:00	14.697
21	16/11/2016	06:00:00	14.816
22	16/11/2016	08:00:00	14.792
23	16/11/2016	10:00:00	14.649
24	16/11/2016	12:00:00	14.577
25	16/11/2016	14:00:00	14.673
26	16/11/2016	16:00:00	14.792
27	16/11/2016	18:00:00	14.792
28	16/11/2016	20:00:00	14.792
29	16/11/2016	22:00:00	14.745
30	17/11/2016	00:00:00	14.888
31	17/11/2016	02:00:00	14.96
32	17/11/2016	04:00:00	15.294
33	17/11/2016	06:00:00	15.031
34	17/11/2016	08:00:00	15.103
35	17/11/2016	10:00:00	15.079
36	17/11/2016	12:00:00	15.438
37	17/11/2016	14:00:00	15.438
38	17/11/2016	16:00:00	15.414
39	17/11/2016	18:00:00	15.414
40	17/11/2016	20:00:00	15.461
41	17/11/2016	22:00:00	15.485
42	18/11/2016	00:00:00	15.509
43	18/11/2016	02:00:00	15.127
44	18/11/2016	04:00:00	15.318
45	18/11/2016	06:00:00	15.438
46	18/11/2016	08:00:00	15.533
47	18/11/2016	10:00:00	15.533
48	18/11/2016	12:00:00	15.557
49	18/11/2016	14:00:00	15.557
50	18/11/2016	16:00:00	15.557
51	18/11/2016	18:00:00	15.557
52	18/11/2016	20:00:00	15.533
53	18/11/2016	22:00:00	15.509
54	19/11/2016	00:00:00	15.509
55	19/11/2016	02:00:00	15.605
56	19/11/2016	04:00:00	15.676
57	19/11/2016	06:00:00	15.7
58	19/11/2016	08:00:00	15.7
59	19/11/2016	10:00:00	15.748
60	19/11/2016	12:00:00	15.772
61	19/11/2016	14:00:00	15.796
62	19/11/2016	16:00:00	15.819
63	19/11/2016	18:00:00	15.867
64	19/11/2016	20:00:00	15.891
65	19/11/2016	22:00:00	16.058
66	20/11/2016	00:00:00	16.225
67	20/11/2016	02:00:00	16.32
68	20/11/2016	04:00:00	16.392
69	20/11/2016	06:00:00	16.368
70	20/11/2016	08:00:00	16.368
71	20/11/2016	10:00:00	16.368
72	20/11/2016	12:00:00	16.368
73	20/11/2016	14:00:00	16.392
74	20/11/2016	16:00:00	16.392
75	20/11/2016	18:00:00	16.392
76	20/11/2016	20:00:00	16.368
77	20/11/2016	22:00:00	16.368
78	21/11/2016	00:00:00	16.368
79	21/11/2016	02:00:00	16.368
80	21/11/2016	04:00:00	16.368
81	21/11/2016	06:00:00	16.368
82	21/11/2016	08:00:00	16.344
83	21/11/2016	10:00:00	16.368
84	21/11/2016	12:00:00	16.392
85	21/11/2016	14:00:00	16.415
86	21/11/2016	16:00:00	16.415
87	21/11/2016	18:00:00	16.415
88	21/11/2016	20:00:00	16.392
89	21/11/2016	22:00:00	16.439
90	22/11/2016	00:00:00	16.439
91	22/11/2016	02:00:00	16.439
92	22/11/2016	04:00:00	16.415
93	22/11/2016	06:00:00	16.439
94	22/11/2016	08:00:00	16.439
95	22/11/2016	10:00:00	16.463
96	22/11/2016	12:00:00	16.487
97	22/11/2016	14:00:00	16.534
98	22/11/2016	16:00:00	16.582
99	22/11/2016	18:00:00	16.654
100	22/11/2016	20:00:00	16.701
101	22/11/2016	22:00:00	16.725
102	23/11/2016	00:00:00	16.701
103	23/11/2016	02:00:00	16.677
104	23/11/2016	04:00:00	16.701
105	23/11/2016	06:00:00	16.701
106	23/11/2016	08:00:00	16.701
107	23/11/2016	10:00:00	16.701
108	23/11/2016	12:00:00	16.654
109	23/11/2016	14:00:00	16.701
110	23/11/2016	16:00:00	16.725
111	23/11/2016	18:00:00	16.749
112	23/11/2016	20:00:00	16.749
113	23/11/2016	22:00:00	16.749
114	24/11/2016	00:00:00	16.558
115	24/11/2016	02:00:00	16.701
116	24/11/2016	04:00:00	16.677
117	24/11/2016	06:00:00	16.654
118	24/11/2016	08:00:00	16.654
119	24/11/2016	10:00:00	16.654
120	24/11/2016	12:00:00	16.654
121	24/11/2016	14:00:00	16.677
122	24/11/2016	16:00:00	16.701
123	24/11/2016	18:00:00	16.701
124	24/11/2016	20:00:00	16.701
125	24/11/2016	22:00:00	16.677
126	25/11/2016	00:00:00	16.701
127	25/11/2016	02:00:00	16.677
128	25/11/2016	04:00:00	16.677
129	25/11/2016	06:00:00	16.677
130	25/11/2016	08:00:00	16.63
131	25/11/2016	10:00:00	16.606
132	25/11/2016	12:00:00	16.558
133	25/11/2016	14:00:00	16.558
134	25/11/2016	16:00:00	16.558
135	25/11/2016	18:00:00	16.534
136	25/11/2016	20:00:00	16.534
137	25/11/2016	22:00:00	16.487
138	26/11/2016	00:00:00	16.463
139	26/11/2016	02:00:00	16.392
140	26/11/2016	04:00:00	16.392
141	26/11/2016	06:00:00	16.415
142	26/11/2016	08:00:00	16.439
143	26/11/2016	10:00:00	16.511
144	26/11/2016	12:00:00	16.487
145	26/11/2016	14:00:00	16.439
146	26/11/2016	16:00:00	16.344
147	26/11/2016	18:00:00	16.415
148	26/11/2016	20:00:00	16.415
149	26/11/2016	22:00:00	16.439
150	27/11/2016	00:00:00	16.439
151	27/11/2016	02:00:00	16.415
152	27/11/2016	04:00:00	16.415
153	27/11/2016	06:00:00	16.415
154	27/11/2016	08:00:00	16.415
155	27/11/2016	10:00:00	16.463
