"#"	"Date"	"Heure, GMT+01:00"	"Temp., °C (LGR S/N: 10956559, SEN S/N: 10956559)"	"Coupleur détaché (LGR S/N: 10956559, SEN S/N: 10956559)"	"Coupleur attaché (LGR S/N: 10956559, SEN S/N: 10956559)"	"Hôte connecté (LGR S/N: 10956559, SEN S/N: 10956559)"	"Arrêté (LGR S/N: 10956559, SEN S/N: 10956559)"	"Fin de fichier (LGR S/N: 10956559, SEN S/N: 10956559)"
1	13/01/20	11:00:00	14.936	Enregistré				
2	13/01/20	12:00:00	14.960					
3	13/01/20	13:00:00	14.960					
4	13/01/20	14:00:00	14.984					
5	13/01/20	15:00:00	14.984					
6	13/01/20	16:00:00	14.984					
7	13/01/20	17:00:00	14.984					
8	13/01/20	18:00:00	14.984					
9	13/01/20	19:00:00	14.984					
10	13/01/20	20:00:00	14.984					
11	13/01/20	21:00:00	14.984					
12	13/01/20	22:00:00	14.984					
13	13/01/20	23:00:00	14.984					
14	14/01/20	00:00:00	14.984					
15	14/01/20	01:00:00	14.984					
16	14/01/20	02:00:00	14.984					
17	14/01/20	03:00:00	14.984					
18	14/01/20	04:00:00	14.960					
19	14/01/20	05:00:00	14.960					
20	14/01/20	06:00:00	14.960					
21	14/01/20	07:00:00	14.960					
22	14/01/20	08:00:00	14.960					
23	14/01/20	09:00:00	14.984					
24	14/01/20	10:00:00	14.984					
25	14/01/20	11:00:00	15.008					
26	14/01/20	12:00:00	15.008					
27	14/01/20	13:00:00	15.031					
28	14/01/20	14:00:00	15.031					
29	14/01/20	15:00:00	15.031					
30	14/01/20	16:00:00	15.055					
31	14/01/20	17:00:00	15.079					
32	14/01/20	18:00:00	15.079					
33	14/01/20	19:00:00	15.103					
34	14/01/20	20:00:00	15.103					
35	14/01/20	21:00:00	15.103					
36	14/01/20	22:00:00	15.127					
37	14/01/20	23:00:00	15.127					
38	15/01/20	00:00:00	15.175					
39	15/01/20	01:00:00	15.175					
40	15/01/20	02:00:00	15.175					
41	15/01/20	03:00:00	15.175					
42	15/01/20	04:00:00	15.151					
43	15/01/20	05:00:00	15.103					
44	15/01/20	06:00:00	15.103					
45	15/01/20	07:00:00	15.103					
46	15/01/20	08:00:00	15.103					
47	15/01/20	09:00:00	15.103					
48	15/01/20	10:00:00	15.103					
49	15/01/20	11:00:00	15.103					
50	15/01/20	12:00:00	15.103					
51	15/01/20	13:00:00	15.103					
52	15/01/20	14:00:00	15.103					
53	15/01/20	15:00:00	15.103					
54	15/01/20	16:00:00	15.103					
55	15/01/20	17:00:00	15.079					
56	15/01/20	18:00:00	15.055					
57	15/01/20	19:00:00	15.055					
58	15/01/20	20:00:00	15.055					
59	15/01/20	21:00:00	15.055					
60	15/01/20	22:00:00	15.079					
61	15/01/20	23:00:00	15.079					
62	16/01/20	00:00:00	15.055					
63	16/01/20	01:00:00	15.031					
64	16/01/20	02:00:00	15.031					
65	16/01/20	03:00:00	15.031					
66	16/01/20	04:00:00	15.031					
67	16/01/20	05:00:00	15.031					
68	16/01/20	06:00:00	15.031					
69	16/01/20	07:00:00	15.031					
70	16/01/20	08:00:00	15.031					
71	16/01/20	09:00:00	15.055					
72	16/01/20	10:00:00	15.103					
73	16/01/20	11:00:00	15.103					
74	16/01/20	12:00:00	15.103					
75	16/01/20	13:00:00	15.103					
76	16/01/20	14:00:00	15.055					
77	16/01/20	15:00:00	15.031					
78	16/01/20	16:00:00	15.055					
79	16/01/20	17:00:00	15.079					
80	16/01/20	18:00:00	15.079					
81	16/01/20	19:00:00	15.079					
82	16/01/20	20:00:00	15.055					
83	16/01/20	21:00:00	15.055					
84	16/01/20	22:00:00	15.079					
85	16/01/20	23:00:00	15.079					
86	17/01/20	00:00:00	15.055					
87	17/01/20	01:00:00	15.055					
88	17/01/20	02:00:00	15.031					
89	17/01/20	03:00:00	15.031					
90	17/01/20	04:00:00	15.031					
91	17/01/20	05:00:00	15.031					
92	17/01/20	06:00:00	15.031					
93	17/01/20	07:00:00	15.008					
94	17/01/20	08:00:00	15.008					
95	17/01/20	09:00:00	15.008					
96	17/01/20	10:00:00	15.008					
97	17/01/20	11:00:00	15.008					
98	17/01/20	12:00:00	15.008					
99	17/01/20	13:00:00	15.008					
100	17/01/20	14:00:00	15.008					
101	17/01/20	15:00:00	15.008					
102	17/01/20	16:00:00	15.008					
103	17/01/20	17:00:00	15.008					
104	17/01/20	18:00:00	14.984					
105	17/01/20	19:00:00	14.984					
106	17/01/20	20:00:00	14.960					
107	17/01/20	21:00:00	14.960					
108	17/01/20	22:00:00	14.936					
109	17/01/20	23:00:00	14.936					
110	18/01/20	00:00:00	14.936					
111	18/01/20	01:00:00	14.936					
