"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20338059, SEN S/N: 20338059)"	"Acoplador separado (LGR S/N: 20338059, SEN S/N: 20338059)"	"Acoplador adjunto (LGR S/N: 20338059, SEN S/N: 20338059)"	"Host conectado (LGR S/N: 20338059, SEN S/N: 20338059)"	"Parado (LGR S/N: 20338059, SEN S/N: 20338059)"	"Final de archivo (LGR S/N: 20338059, SEN S/N: 20338059)"
1	24/06/21	10:00:00	24.798	Registrado				
2	24/06/21	11:00:00	24.798					
3	24/06/21	12:00:00	24.798					
4	24/06/21	13:00:00	24.847					
5	24/06/21	14:00:00	24.895					
6	24/06/21	15:00:00	24.919					
7	24/06/21	16:00:00	24.968					
8	24/06/21	17:00:00	24.992					
9	24/06/21	18:00:00	25.040					
10	24/06/21	19:00:00	25.040					
11	24/06/21	20:00:00	25.065					
12	24/06/21	21:00:00	25.065					
13	24/06/21	22:00:00	25.065					
14	24/06/21	23:00:00	25.065					
15	25/06/21	00:00:00	25.065					
16	25/06/21	01:00:00	25.040					
17	25/06/21	02:00:00	25.040					
18	25/06/21	03:00:00	25.016					
19	25/06/21	04:00:00	24.992					
20	25/06/21	05:00:00	24.992					
21	25/06/21	06:00:00	24.968					
22	25/06/21	07:00:00	24.944					
23	25/06/21	08:00:00	24.895					
24	25/06/21	09:00:00	24.847					
25	25/06/21	10:00:00	24.871					
26	25/06/21	11:00:00	24.847					
27	25/06/21	12:00:00	24.823					
28	25/06/21	13:00:00	24.847					
29	25/06/21	14:00:00	24.895					
30	25/06/21	15:00:00	24.919					
31	25/06/21	16:00:00	24.944					
32	25/06/21	17:00:00	24.992					
33	25/06/21	18:00:00	24.992					
34	25/06/21	19:00:00	25.016					
35	25/06/21	20:00:00	25.040					
36	25/06/21	21:00:00	25.040					
37	25/06/21	22:00:00	25.040					
38	25/06/21	23:00:00	25.065					
39	26/06/21	00:00:00	25.065					
40	26/06/21	01:00:00	25.040					
41	26/06/21	02:00:00	25.040					
42	26/06/21	03:00:00	25.040					
43	26/06/21	04:00:00	25.016					
44	26/06/21	05:00:00	24.992					
45	26/06/21	06:00:00	24.992					
46	26/06/21	07:00:00	24.968					
47	26/06/21	08:00:00	24.944					
48	26/06/21	09:00:00	24.919					
49	26/06/21	10:00:00	24.895					
50	26/06/21	11:00:00	24.895					
51	26/06/21	12:00:00	24.919					
52	26/06/21	13:00:00	24.944					
53	26/06/21	14:00:00	24.992					
54	26/06/21	15:00:00	25.016					
55	26/06/21	16:00:00	25.040					
56	26/06/21	17:00:00	25.065					
