"Titre de tracé : Villefranche_30m"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 20586584, SEN S/N: 20586584)"
1,05/10/22 06:00:00 PM,25.598
2,05/10/22 07:00:00 PM,18.010
3,05/10/22 08:00:00 PM,18.033
4,05/10/22 09:00:00 PM,18.200
5,05/10/22 10:00:00 PM,18.200
6,05/10/22 11:00:00 PM,18.319
7,05/11/22 12:00:00 AM,18.414
8,05/11/22 01:00:00 AM,18.438
9,05/11/22 02:00:00 AM,18.509
10,05/11/22 03:00:00 AM,18.580
11,05/11/22 04:00:00 AM,18.533
12,05/11/22 05:00:00 AM,18.628
13,05/11/22 06:00:00 AM,18.652
14,05/11/22 07:00:00 AM,18.652
15,05/11/22 08:00:00 AM,18.533
16,05/11/22 09:00:00 AM,18.438
17,05/11/22 10:00:00 AM,18.295
18,05/11/22 11:00:00 AM,18.105
19,05/11/22 12:00:00 PM,17.582
20,05/11/22 01:00:00 PM,17.201
21,05/11/22 02:00:00 PM,16.915
22,05/11/22 03:00:00 PM,16.773
23,05/11/22 04:00:00 PM,16.630
24,05/11/22 05:00:00 PM,16.606
25,05/11/22 06:00:00 PM,16.654
26,05/11/22 07:00:00 PM,16.725
27,05/11/22 08:00:00 PM,16.868
28,05/11/22 09:00:00 PM,16.987
29,05/11/22 10:00:00 PM,17.034
30,05/11/22 11:00:00 PM,17.153
31,05/12/22 12:00:00 AM,17.272
32,05/12/22 01:00:00 AM,17.296
33,05/12/22 02:00:00 AM,17.344
34,05/12/22 03:00:00 AM,17.391
35,05/12/22 04:00:00 AM,17.463
36,05/12/22 05:00:00 AM,17.439
37,05/12/22 06:00:00 AM,17.486
38,05/12/22 07:00:00 AM,17.439
39,05/12/22 08:00:00 AM,17.415
40,05/12/22 09:00:00 AM,17.320
41,05/12/22 10:00:00 AM,19.222
42,05/12/22 11:00:00 AM,15.676
43,05/12/22 12:00:00 PM,15.724
44,05/12/22 01:00:00 PM,15.796
45,05/12/22 02:00:00 PM,15.700
46,05/12/22 03:00:00 PM,15.891
47,05/12/22 04:00:00 PM,15.796
48,05/12/22 05:00:00 PM,15.819
49,05/12/22 06:00:00 PM,15.843
50,05/12/22 07:00:00 PM,15.939
51,05/12/22 08:00:00 PM,15.867
52,05/12/22 09:00:00 PM,15.772
53,05/12/22 10:00:00 PM,15.891
54,05/12/22 11:00:00 PM,15.748
55,05/13/22 12:00:00 AM,15.700
56,05/13/22 01:00:00 AM,15.796
57,05/13/22 02:00:00 AM,15.533
58,05/13/22 03:00:00 AM,15.796
59,05/13/22 04:00:00 AM,15.772
60,05/13/22 05:00:00 AM,15.772
61,05/13/22 06:00:00 AM,15.915
62,05/13/22 07:00:00 AM,15.748
63,05/13/22 08:00:00 AM,15.652
64,05/13/22 09:00:00 AM,15.724
65,05/13/22 10:00:00 AM,15.724
66,05/13/22 11:00:00 AM,15.652
67,05/13/22 12:00:00 PM,15.557
68,05/13/22 01:00:00 PM,15.605
69,05/13/22 02:00:00 PM,15.676
70,05/13/22 03:00:00 PM,15.676
71,05/13/22 04:00:00 PM,15.676
72,05/13/22 05:00:00 PM,15.676
73,05/13/22 06:00:00 PM,15.605
74,05/13/22 07:00:00 PM,15.629
75,05/13/22 08:00:00 PM,15.533
76,05/13/22 09:00:00 PM,15.509
77,05/13/22 10:00:00 PM,15.629
78,05/13/22 11:00:00 PM,15.748
79,05/14/22 12:00:00 AM,15.700
80,05/14/22 01:00:00 AM,15.629
81,05/14/22 02:00:00 AM,15.605
82,05/14/22 03:00:00 AM,15.557
83,05/14/22 04:00:00 AM,15.796
84,05/14/22 05:00:00 AM,15.581
85,05/14/22 06:00:00 AM,15.557
86,05/14/22 07:00:00 AM,15.557
87,05/14/22 08:00:00 AM,15.724
88,05/14/22 09:00:00 AM,15.485
89,05/14/22 10:00:00 AM,15.533
90,05/14/22 11:00:00 AM,15.509
91,05/14/22 12:00:00 PM,15.605
92,05/14/22 01:00:00 PM,15.629
93,05/14/22 02:00:00 PM,15.700
94,05/14/22 03:00:00 PM,15.629
95,05/14/22 04:00:00 PM,15.724
96,05/14/22 05:00:00 PM,15.724
97,05/14/22 06:00:00 PM,15.676
98,05/14/22 07:00:00 PM,15.557
99,05/14/22 08:00:00 PM,15.533
100,05/14/22 09:00:00 PM,15.557
101,05/14/22 10:00:00 PM,15.581
102,05/14/22 11:00:00 PM,15.509
103,05/15/22 12:00:00 AM,15.867
104,05/15/22 01:00:00 AM,15.915
105,05/15/22 02:00:00 AM,15.843
106,05/15/22 03:00:00 AM,15.819
107,05/15/22 04:00:00 AM,15.533
108,05/15/22 05:00:00 AM,15.676
109,05/15/22 06:00:00 AM,15.605
110,05/15/22 07:00:00 AM,15.605
111,05/15/22 08:00:00 AM,15.294
112,05/15/22 09:00:00 AM,15.366
113,05/15/22 10:00:00 AM,15.533
114,05/15/22 11:00:00 AM,15.629
115,05/15/22 12:00:00 PM,15.772
116,05/15/22 01:00:00 PM,15.581
117,05/15/22 02:00:00 PM,15.843
118,05/15/22 03:00:00 PM,15.724
119,05/15/22 04:00:00 PM,15.533
120,05/15/22 05:00:00 PM,15.605
121,05/15/22 06:00:00 PM,15.461
122,05/15/22 07:00:00 PM,15.342
123,05/15/22 08:00:00 PM,15.199
124,05/15/22 09:00:00 PM,15.366
125,05/15/22 10:00:00 PM,15.485
126,05/15/22 11:00:00 PM,15.485
127,05/16/22 12:00:00 AM,15.438
128,05/16/22 01:00:00 AM,15.390
129,05/16/22 02:00:00 AM,15.581
130,05/16/22 03:00:00 AM,15.247
131,05/16/22 04:00:00 AM,15.247
132,05/16/22 05:00:00 AM,15.342
133,05/16/22 06:00:00 AM,15.318
134,05/16/22 07:00:00 AM,15.247
135,05/16/22 08:00:00 AM,15.390
136,05/16/22 09:00:00 AM,15.270
137,05/16/22 10:00:00 AM,15.127
138,05/16/22 11:00:00 AM,15.318
139,05/16/22 12:00:00 PM,15.270
140,05/16/22 01:00:00 PM,15.533
141,05/16/22 02:00:00 PM,15.485
142,05/16/22 03:00:00 PM,15.294
143,05/16/22 04:00:00 PM,15.318
144,05/16/22 05:00:00 PM,15.342
145,05/16/22 06:00:00 PM,15.199
146,05/16/22 07:00:00 PM,15.103
147,05/16/22 08:00:00 PM,14.960
148,05/16/22 09:00:00 PM,14.888
149,05/16/22 10:00:00 PM,15.055
150,05/16/22 11:00:00 PM,14.960
151,05/17/22 12:00:00 AM,15.223
152,05/17/22 01:00:00 AM,15.103
153,05/17/22 02:00:00 AM,15.008
154,05/17/22 03:00:00 AM,15.055
155,05/17/22 04:00:00 AM,15.055
156,05/17/22 05:00:00 AM,14.960
157,05/17/22 06:00:00 AM,15.103
158,05/17/22 07:00:00 AM,15.438
159,05/17/22 08:00:00 AM,15.031
160,05/17/22 09:00:00 AM,15.055
161,05/17/22 10:00:00 AM,15.079
162,05/17/22 11:00:00 AM,15.772
163,05/17/22 12:00:00 PM,15.438
164,05/17/22 01:00:00 PM,15.939
165,05/17/22 02:00:00 PM,15.676
166,05/17/22 03:00:00 PM,15.915
167,05/17/22 04:00:00 PM,15.939
168,05/17/22 05:00:00 PM,16.320
169,05/17/22 06:00:00 PM,16.034
170,05/17/22 07:00:00 PM,16.177
171,05/17/22 08:00:00 PM,16.344
172,05/17/22 09:00:00 PM,16.296
173,05/17/22 10:00:00 PM,16.201
174,05/17/22 11:00:00 PM,16.296
175,05/18/22 12:00:00 AM,16.439
176,05/18/22 01:00:00 AM,16.320
177,05/18/22 02:00:00 AM,15.963
178,05/18/22 03:00:00 AM,15.796
179,05/18/22 04:00:00 AM,15.605
180,05/18/22 05:00:00 AM,15.461
181,05/18/22 06:00:00 AM,15.533
182,05/18/22 07:00:00 AM,15.629
183,05/18/22 08:00:00 AM,15.629
184,05/18/22 09:00:00 AM,15.629
185,05/18/22 10:00:00 AM,15.819
186,05/18/22 11:00:00 AM,15.891
187,05/18/22 12:00:00 PM,16.201
188,05/18/22 01:00:00 PM,16.415
189,05/18/22 02:00:00 PM,16.320
190,05/18/22 03:00:00 PM,16.296
191,05/18/22 04:00:00 PM,16.296
192,05/18/22 05:00:00 PM,16.249
193,05/18/22 06:00:00 PM,16.225
194,05/18/22 07:00:00 PM,16.153
195,05/18/22 08:00:00 PM,15.843
196,05/18/22 09:00:00 PM,15.724
197,05/18/22 10:00:00 PM,15.676
198,05/18/22 11:00:00 PM,16.010
199,05/19/22 12:00:00 AM,15.963
200,05/19/22 01:00:00 AM,16.201
201,05/19/22 02:00:00 AM,16.153
202,05/19/22 03:00:00 AM,16.463
203,05/19/22 04:00:00 AM,16.511
204,05/19/22 05:00:00 AM,16.868
205,05/19/22 06:00:00 AM,16.487
206,05/19/22 07:00:00 AM,16.368
207,05/19/22 08:00:00 AM,16.320
208,05/19/22 09:00:00 AM,16.392
209,05/19/22 10:00:00 AM,16.320
210,05/19/22 11:00:00 AM,16.796
211,05/19/22 12:00:00 PM,16.558
212,05/19/22 01:00:00 PM,16.487
213,05/19/22 02:00:00 PM,16.439
214,05/19/22 03:00:00 PM,16.487
215,05/19/22 04:00:00 PM,16.463
216,05/19/22 05:00:00 PM,16.582
217,05/19/22 06:00:00 PM,16.654
218,05/19/22 07:00:00 PM,16.487
219,05/19/22 08:00:00 PM,16.106
220,05/19/22 09:00:00 PM,16.129
221,05/19/22 10:00:00 PM,16.582
222,05/19/22 11:00:00 PM,16.034
223,05/20/22 12:00:00 AM,16.225
224,05/20/22 01:00:00 AM,15.963
225,05/20/22 02:00:00 AM,15.986
226,05/20/22 03:00:00 AM,15.986
227,05/20/22 04:00:00 AM,15.891
228,05/20/22 05:00:00 AM,15.652
229,05/20/22 06:00:00 AM,15.819
230,05/20/22 07:00:00 AM,15.915
231,05/20/22 08:00:00 AM,15.915
232,05/20/22 09:00:00 AM,15.939
233,05/20/22 10:00:00 AM,16.034
234,05/20/22 11:00:00 AM,16.058
235,05/20/22 12:00:00 PM,16.106
236,05/20/22 01:00:00 PM,16.129
237,05/20/22 02:00:00 PM,16.201
238,05/20/22 03:00:00 PM,16.201
239,05/20/22 04:00:00 PM,16.153
240,05/20/22 05:00:00 PM,16.153
241,05/20/22 06:00:00 PM,16.106
242,05/20/22 07:00:00 PM,16.082
243,05/20/22 08:00:00 PM,16.034
244,05/20/22 09:00:00 PM,15.891
245,05/20/22 10:00:00 PM,15.963
246,05/20/22 11:00:00 PM,16.106
247,05/21/22 12:00:00 AM,16.010
248,05/21/22 01:00:00 AM,15.629
249,05/21/22 02:00:00 AM,15.772
250,05/21/22 03:00:00 AM,15.867
251,05/21/22 04:00:00 AM,16.129
