Titre de tracé : Causiniere_25m
"#,""Date Time, GMT+00:00"",""Temp., °C (LGR S/N: 20554781, SEN S/N: 20554781)"",""Coupleur détaché (LGR S/N: 20554781)"",""Coupleur attaché (LGR S/N: 20554781)"",""Hôte connecté (LGR S/N: 20554781)"",""Fin de fichier (LGR S/N: 20554781)"""
1,14/04/2021 04:00:00 PM,17.701,Enregistré,,,
2,14/04/2021 05:00:00 PM,17.582,,,,
3,14/04/2021 06:00:00 PM,17.463,,,,
4,14/04/2021 07:00:00 PM,17.344,,,,
5,14/04/2021 08:00:00 PM,17.225,,,,
6,14/04/2021 09:00:00 PM,17.153,,,,
7,14/04/2021 10:00:00 PM,17.106,,,,
8,14/04/2021 11:00:00 PM,17.082,,,,
9,15/04/2021 12:00:00 AM,17.058,,,,
10,15/04/2021 01:00:00 AM,17.034,,,,
11,15/04/2021 02:00:00 AM,16.987,,,,
12,15/04/2021 03:00:00 AM,16.987,,,,
13,15/04/2021 04:00:00 AM,16.987,,,,
14,15/04/2021 05:00:00 AM,16.987,,,,
15,15/04/2021 06:00:00 AM,16.963,,,,
16,15/04/2021 07:00:00 AM,16.963,,,,
17,15/04/2021 08:00:00 AM,16.963,,,,
18,15/04/2021 09:00:00 AM,16.963,,,,
19,15/04/2021 10:00:00 AM,16.987,,,,
20,15/04/2021 11:00:00 AM,17.201,,,,
21,15/04/2021 12:00:00 PM,16.820,,,,
22,15/04/2021 01:00:00 PM,16.487,,,,
23,15/04/2021 02:00:00 PM,16.344,,,,
24,15/04/2021 03:00:00 PM,16.296,,,,
25,15/04/2021 04:00:00 PM,16.296,,,,
26,15/04/2021 05:00:00 PM,16.272,,,,
27,15/04/2021 06:00:00 PM,16.225,,,,
28,15/04/2021 07:00:00 PM,16.177,,,,
29,15/04/2021 08:00:00 PM,16.153,,,,
30,15/04/2021 09:00:00 PM,16.106,,,,
31,15/04/2021 10:00:00 PM,16.106,,,,
32,15/04/2021 11:00:00 PM,16.082,,,,
33,16/04/2021 12:00:00 AM,16.082,,,,
34,16/04/2021 01:00:00 AM,16.058,,,,
35,16/04/2021 02:00:00 AM,16.010,,,,
36,16/04/2021 03:00:00 AM,16.010,,,,
37,16/04/2021 04:00:00 AM,16.010,,,,
38,16/04/2021 05:00:00 AM,15.986,,,,
39,16/04/2021 06:00:00 AM,15.963,,,,
40,16/04/2021 07:00:00 AM,13.016,,,,
41,16/04/2021 08:00:00 AM,14.290,,,,
42,16/04/2021 09:00:00 AM,14.481,,,,
43,16/04/2021 10:00:00 AM,14.505,,,,
44,16/04/2021 11:00:00 AM,14.553,,,,
45,16/04/2021 12:00:00 PM,14.601,,,,
46,16/04/2021 01:00:00 PM,14.601,,,,
47,16/04/2021 02:00:00 PM,14.577,,,,
48,16/04/2021 03:00:00 PM,14.505,,,,
