"Título de trazado: 20481172_L25"
"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 21011583, SEN S/N: 21011583)"	"Acoplador separado (LGR S/N: 21011583, SEN S/N: 21011583)"	"Acoplador adjunto (LGR S/N: 21011583, SEN S/N: 21011583)"	"Host conectado (LGR S/N: 21011583, SEN S/N: 21011583)"	"Parado (LGR S/N: 21011583, SEN S/N: 21011583)"	"Final de archivo (LGR S/N: 21011583, SEN S/N: 21011583)"
1	30/01/24	14:00:00	14.122	Registrado				
2	30/01/24	15:00:00	14.146					
3	30/01/24	16:00:00	14.146					
4	30/01/24	17:00:00	14.146					
5	30/01/24	18:00:00	14.122					
6	30/01/24	19:00:00	14.122					
7	30/01/24	20:00:00	14.122					
8	30/01/24	21:00:00	14.170					
9	30/01/24	22:00:00	14.170					
10	30/01/24	23:00:00	14.170					
11	31/01/24	00:00:00	14.170					
12	31/01/24	01:00:00	14.170					
13	31/01/24	02:00:00	14.146					
14	31/01/24	03:00:00	14.146					
15	31/01/24	04:00:00	14.146					
16	31/01/24	05:00:00	14.122					
17	31/01/24	06:00:00	14.122					
18	31/01/24	07:00:00	14.122					
19	31/01/24	08:00:00	14.122					
20	31/01/24	09:00:00	14.122					
21	31/01/24	10:00:00	14.122					
22	31/01/24	11:00:00	14.122					
23	31/01/24	12:00:00	14.122					
24	31/01/24	13:00:00	14.146					
25	31/01/24	14:00:00	14.170					
26	31/01/24	15:00:00	14.146					
27	31/01/24	16:00:00	14.146					
28	31/01/24	17:00:00	14.194					
29	31/01/24	18:00:00	14.170					
30	31/01/24	19:00:00	14.122					
31	31/01/24	20:00:00	14.146					
32	31/01/24	21:00:00	14.098					
33	31/01/24	22:00:00	14.098					
34	31/01/24	23:00:00	14.098					
35	01/02/24	00:00:00	14.098					
36	01/02/24	01:00:00	14.098					
37	01/02/24	02:00:00	14.098					
38	01/02/24	03:00:00	14.098					
39	01/02/24	04:00:00	14.098					
40	01/02/24	05:00:00	14.074					
41	01/02/24	06:00:00	14.050					
42	01/02/24	07:00:00	14.050					
43	01/02/24	08:00:00	14.026					
44	01/02/24	09:00:00	14.002					
45	01/02/24	10:00:00	13.978					
46	01/02/24	11:00:00	13.954					
47	01/02/24	12:00:00	13.882					
48	01/02/24	13:00:00	13.834					
49	01/02/24	14:00:00	13.834					
50	01/02/24	15:00:00	13.834					
51	01/02/24	16:00:00	13.858					
52	01/02/24	17:00:00	13.882					
53	01/02/24	18:00:00	13.906					
54	01/02/24	19:00:00	13.930					
55	01/02/24	20:00:00	13.954					
56	01/02/24	21:00:00	13.906					
57	01/02/24	22:00:00	13.858					
