"Título de trazado: 21145690_A15"
"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 21145690, SEN S/N: 21145690)"	"Acoplador separado (LGR S/N: 21145690, SEN S/N: 21145690)"	"Acoplador adjunto (LGR S/N: 21145690, SEN S/N: 21145690)"	"Host conectado (LGR S/N: 21145690, SEN S/N: 21145690)"	"Parado (LGR S/N: 21145690, SEN S/N: 21145690)"	"Final de archivo (LGR S/N: 21145690, SEN S/N: 21145690)"
1	16/02/24	11:00:00	14.170	Registrado				
2	16/02/24	12:00:00	14.170					
3	16/02/24	13:00:00	14.170					
4	16/02/24	14:00:00	14.170					
5	16/02/24	15:00:00	14.170					
6	16/02/24	16:00:00	14.170					
7	16/02/24	17:00:00	14.170					
8	16/02/24	18:00:00	14.194					
9	16/02/24	19:00:00	14.170					
10	16/02/24	20:00:00	14.194					
11	16/02/24	21:00:00	14.170					
12	16/02/24	22:00:00	14.170					
13	16/02/24	23:00:00	14.170					
14	17/02/24	00:00:00	14.170					
15	17/02/24	01:00:00	14.194					
16	17/02/24	02:00:00	14.170					
17	17/02/24	03:00:00	14.194					
18	17/02/24	04:00:00	14.194					
19	17/02/24	05:00:00	14.194					
20	17/02/24	06:00:00	14.194					
21	17/02/24	07:00:00	14.194					
22	17/02/24	08:00:00	14.194					
23	17/02/24	09:00:00	14.194					
24	17/02/24	10:00:00	14.194					
25	17/02/24	11:00:00	14.218					
26	17/02/24	12:00:00	14.218					
27	17/02/24	13:00:00	14.218					
28	17/02/24	14:00:00	14.218					
29	17/02/24	15:00:00	14.218					
30	17/02/24	16:00:00	14.242					
31	17/02/24	17:00:00	14.314					
32	17/02/24	18:00:00	14.314					
33	17/02/24	19:00:00	14.314					
34	17/02/24	20:00:00	14.337					
35	17/02/24	21:00:00	14.314					
36	17/02/24	22:00:00	14.290					
37	17/02/24	23:00:00	14.266					
38	18/02/24	00:00:00	14.266					
39	18/02/24	01:00:00	14.290					
40	18/02/24	02:00:00	14.266					
41	18/02/24	03:00:00	14.242					
42	18/02/24	04:00:00	14.242					
43	18/02/24	05:00:00	14.242					
44	18/02/24	06:00:00	14.242					
45	18/02/24	07:00:00	14.218					
46	18/02/24	08:00:00	14.218					
47	18/02/24	09:00:00	14.218					
48	18/02/24	10:00:00	14.242					
49	18/02/24	11:00:00	14.242					
50	18/02/24	12:00:00	14.266					
51	18/02/24	13:00:00	14.266					
52	18/02/24	14:00:00	14.266					
53	18/02/24	15:00:00	14.242					
54	18/02/24	16:00:00	14.266					
55	18/02/24	17:00:00	14.337					
56	18/02/24	18:00:00	14.314					
57	18/02/24	19:00:00	14.290					
58	18/02/24	20:00:00	14.266					
59	18/02/24	21:00:00	14.266					
60	18/02/24	22:00:00	14.242					
61	18/02/24	23:00:00	14.242					
62	19/02/24	00:00:00	14.242					
63	19/02/24	01:00:00	14.218					
64	19/02/24	02:00:00	14.218					
65	19/02/24	03:00:00	14.218					
66	19/02/24	04:00:00	14.218					
67	19/02/24	05:00:00	14.218					
68	19/02/24	06:00:00	14.218					
69	19/02/24	07:00:00	14.218					
70	19/02/24	08:00:00	14.194					
71	19/02/24	09:00:00	14.194					
72	19/02/24	10:00:00	14.218					
73	19/02/24	11:00:00	14.218					
74	19/02/24	12:00:00	14.218					
75	19/02/24	13:00:00	14.242					
76	19/02/24	14:00:00	14.218					
77	19/02/24	15:00:00	14.218					
78	19/02/24	16:00:00	14.242					
79	19/02/24	17:00:00	14.242					
80	19/02/24	18:00:00	14.242					
81	19/02/24	19:00:00	14.242					
82	19/02/24	20:00:00	14.218					
83	19/02/24	21:00:00	14.218					
84	19/02/24	22:00:00	14.218					
85	19/02/24	23:00:00	14.218					
86	20/02/24	00:00:00	14.218					
87	20/02/24	01:00:00	14.194					
88	20/02/24	02:00:00	14.194					
89	20/02/24	03:00:00	14.194					
90	20/02/24	04:00:00	14.194					
91	20/02/24	05:00:00	14.194					
92	20/02/24	06:00:00	14.194					
93	20/02/24	07:00:00	14.194					
94	20/02/24	08:00:00	14.170					
95	20/02/24	09:00:00	14.194					
96	20/02/24	10:00:00	14.194					
97	20/02/24	11:00:00	14.218					
98	20/02/24	12:00:00	14.218					
99	20/02/24	13:00:00	14.218					
100	20/02/24	14:00:00	14.242					
101	20/02/24	15:00:00	14.242					
102	20/02/24	16:00:00	14.314					
103	20/02/24	17:00:00	14.266					
104	20/02/24	18:00:00	14.266					
105	20/02/24	19:00:00	14.218					
106	20/02/24	20:00:00	14.242					
107	20/02/24	21:00:00	14.218					
108	20/02/24	22:00:00	14.218					
109	20/02/24	23:00:00	14.218					
110	21/02/24	00:00:00	14.218					
111	21/02/24	01:00:00	14.218					
112	21/02/24	02:00:00	14.218					
113	21/02/24	03:00:00	14.218					
114	21/02/24	04:00:00	14.218					
115	21/02/24	05:00:00	14.218					
116	21/02/24	06:00:00	14.194					
117	21/02/24	07:00:00	14.194					
118	21/02/24	08:00:00	14.218					
119	21/02/24	09:00:00	14.218					
120	21/02/24	10:00:00	14.218					
121	21/02/24	11:00:00	14.218					
122	21/02/24	12:00:00	14.218					
123	21/02/24	13:00:00	14.218					
124	21/02/24	14:00:00	14.242					
125	21/02/24	15:00:00	14.361					
126	21/02/24	16:00:00	14.409					
127	21/02/24	17:00:00	14.409					
128	21/02/24	18:00:00	14.433					
129	21/02/24	19:00:00	14.409					
130	21/02/24	20:00:00	14.385					
131	21/02/24	21:00:00	14.361					
132	21/02/24	22:00:00	14.361					
133	21/02/24	23:00:00	14.361					
134	22/02/24	00:00:00	14.337					
135	22/02/24	01:00:00	14.337					
136	22/02/24	02:00:00	14.314					
137	22/02/24	03:00:00	14.314					
138	22/02/24	04:00:00	14.314					
139	22/02/24	05:00:00	14.314					
140	22/02/24	06:00:00	14.314					
141	22/02/24	07:00:00	14.314					
142	22/02/24	08:00:00	14.314					
143	22/02/24	09:00:00	14.314					
144	22/02/24	10:00:00	14.314					
145	22/02/24	11:00:00	14.314					
146	22/02/24	12:00:00	14.314					
147	22/02/24	13:00:00	14.314					
148	22/02/24	14:00:00	14.290					
149	22/02/24	15:00:00	14.266					
150	22/02/24	16:00:00	14.266					
151	22/02/24	17:00:00	14.266					
152	22/02/24	18:00:00	14.266					
153	22/02/24	19:00:00	14.266					
154	22/02/24	20:00:00	14.266					
155	22/02/24	21:00:00	14.266					
156	22/02/24	22:00:00	14.266					
157	22/02/24	23:00:00	14.242					
158	23/02/24	00:00:00	14.242					
159	23/02/24	01:00:00	14.218					
160	23/02/24	02:00:00	14.218					
161	23/02/24	03:00:00	14.218					
162	23/02/24	04:00:00	14.218					
163	23/02/24	05:00:00	14.194					
164	23/02/24	06:00:00	14.218					
165	23/02/24	07:00:00	14.218					
166	23/02/24	08:00:00	14.218					
167	23/02/24	09:00:00	14.218					
168	23/02/24	10:00:00	14.218					
169	23/02/24	11:00:00	14.242					
170	23/02/24	12:00:00	14.242					
171	23/02/24	13:00:00	14.242					
172	23/02/24	14:00:00	14.242					
173	23/02/24	15:00:00	14.266					
174	23/02/24	16:00:00	14.242					
175	23/02/24	17:00:00	14.242					
176	23/02/24	18:00:00	14.242					
177	23/02/24	19:00:00	14.242					
178	23/02/24	20:00:00	14.242					
179	23/02/24	21:00:00	14.242					
180	23/02/24	22:00:00	14.242					
181	23/02/24	23:00:00	14.218					
182	24/02/24	00:00:00	14.242					
183	24/02/24	01:00:00	14.242					
184	24/02/24	02:00:00	14.242					
185	24/02/24	03:00:00	14.218					
186	24/02/24	04:00:00	14.218					
187	24/02/24	05:00:00	14.242					
188	24/02/24	06:00:00	14.242					
189	24/02/24	07:00:00	14.218					
190	24/02/24	08:00:00	14.218					
191	24/02/24	09:00:00	14.218					
192	24/02/24	10:00:00	14.218					
193	24/02/24	11:00:00	14.218					
194	24/02/24	12:00:00	14.218					
195	24/02/24	13:00:00	14.218					
196	24/02/24	14:00:00	14.218					
197	24/02/24	15:00:00	14.218					
198	24/02/24	16:00:00	14.266					
199	24/02/24	17:00:00	14.242					
200	24/02/24	18:00:00	14.242					
201	24/02/24	19:00:00	14.242					
202	24/02/24	20:00:00	14.242					
203	24/02/24	21:00:00	14.218					
204	24/02/24	22:00:00	14.218					
205	24/02/24	23:00:00	14.218					
206	25/02/24	00:00:00	14.194					
207	25/02/24	01:00:00	14.170					
208	25/02/24	02:00:00	14.170					
209	25/02/24	03:00:00	14.170					
210	25/02/24	04:00:00	14.170					
211	25/02/24	05:00:00	14.170					
212	25/02/24	06:00:00	14.170					
213	25/02/24	07:00:00	14.170					
214	25/02/24	08:00:00	14.170					
215	25/02/24	09:00:00	14.170					
216	25/02/24	10:00:00	14.170					
217	25/02/24	11:00:00	14.170					
218	25/02/24	12:00:00	14.170					
219	25/02/24	13:00:00	14.170					
220	25/02/24	14:00:00	14.170					
221	25/02/24	15:00:00	14.170					
222	25/02/24	16:00:00	14.170					
223	25/02/24	17:00:00	14.170					
224	25/02/24	18:00:00	14.170					
225	25/02/24	19:00:00	14.170					
226	25/02/24	20:00:00	14.170					
227	25/02/24	21:00:00	14.170					
228	25/02/24	22:00:00	14.170					
229	25/02/24	23:00:00	14.194					
230	26/02/24	00:00:00	14.194					
231	26/02/24	01:00:00	14.194					
232	26/02/24	02:00:00	14.194					
233	26/02/24	03:00:00	14.194					
234	26/02/24	04:00:00	14.194					
235	26/02/24	05:00:00	14.194					
236	26/02/24	06:00:00	14.194					
237	26/02/24	07:00:00	14.194					
238	26/02/24	08:00:00	14.170					
239	26/02/24	09:00:00	14.170					
240	26/02/24	10:00:00	14.170					
241	26/02/24	11:00:00	14.194					
242	26/02/24	12:00:00	14.194					
243	26/02/24	13:00:00	14.194					
244	26/02/24	14:00:00	14.194					
245	26/02/24	15:00:00	14.194					
246	26/02/24	16:00:00	14.194					
247	26/02/24	17:00:00	14.194					
248	26/02/24	18:00:00	14.194					
249	26/02/24	19:00:00	14.194					
250	26/02/24	20:00:00	14.194					
251	26/02/24	21:00:00	14.170					
252	26/02/24	22:00:00	14.170					
253	26/02/24	23:00:00	14.170					
254	27/02/24	00:00:00	14.170					
255	27/02/24	01:00:00	14.170					
256	27/02/24	02:00:00	14.146					
257	27/02/24	03:00:00	14.122					
258	27/02/24	04:00:00	14.122					
259	27/02/24	05:00:00	14.122					
260	27/02/24	06:00:00	14.122					
261	27/02/24	07:00:00	14.122					
262	27/02/24	08:00:00	14.122					
263	27/02/24	09:00:00	14.122					
264	27/02/24	10:00:00	14.122					
265	27/02/24	11:00:00	14.122					
266	27/02/24	12:00:00	14.122					
267	27/02/24	13:00:00	14.122					
268	27/02/24	14:00:00	14.122					
269	27/02/24	15:00:00	14.122					
270	27/02/24	16:00:00	14.122					
